index,City,State,Country,Region,Market,LocationID
13167,Saint-Herblain,Pays de la Loire,France,Western Europe,Europe,1293
13170,Tamworth,England,United Kingdom,Northern Europe,Europe,1294
13174,Derby,England,United Kingdom,Northern Europe,Europe,1295
13175,St. Gallen,St. Gallen,Switzerland,Western Europe,Europe,1296
13198,Le Pré-Saint-Gervais,Ile-de-France,France,Western Europe,Europe,1297
13205,Herne,North Rhine-Westphalia,Germany,Western Europe,Europe,1298
13207,Slough,England,United Kingdom,Northern Europe,Europe,1299
13223,Vantaa,Uusimaa,Finland,Northern Europe,Europe,1300
13263,Albi,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,1301
13270,Mijas,Andalusía,Spain,Southern Europe,Europe,1302
13283,Meudon,Ile-de-France,France,Western Europe,Europe,1303
13288,Fuenlabrada,Madrid,Spain,Southern Europe,Europe,1304
13289,Villenave-d'Ornon,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,1305
13316,Friedberg,Hesse,Germany,Western Europe,Europe,1306
13318,Siena,Tuscany,Italy,Southern Europe,Europe,1307
13321,Roissy-en-Brie,Ile-de-France,France,Western Europe,Europe,1308
13328,Vigo,Galicia,Spain,Southern Europe,Europe,1309
13338,Kristiansand,Vest-Agder,Norway,Northern Europe,Europe,1310
13373,Letchworth,England,United Kingdom,Northern Europe,Europe,1311
13377,Hengelo,Overijssel,Netherlands,Western Europe,Europe,1312
13381,Caserta,Campania,Italy,Southern Europe,Europe,1313
13395,Rochefort,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,1314
13397,La Rochelle,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,1315
13398,Dos Hermanas,Andalusía,Spain,Southern Europe,Europe,1316
13401,Piacenza,Emilia-Romagna,Italy,Southern Europe,Europe,1317
13410,Freiburg,Baden-Württemberg,Germany,Western Europe,Europe,1318
13420,Pesaro,Marche,Italy,Southern Europe,Europe,1319
13427,Torre del Greco,Campania,Italy,Southern Europe,Europe,1320
13429,Erlangen,Bavaria,Germany,Western Europe,Europe,1321
13430,Kingswood,England,United Kingdom,Northern Europe,Europe,1322
13433,Bournemouth,England,United Kingdom,Northern Europe,Europe,1323
13444,Delft,South Holland,Netherlands,Western Europe,Europe,1324
13447,Roeselare,West Flanders,Belgium,Western Europe,Europe,1325
13451,Helsingborg,Skåne,Sweden,Northern Europe,Europe,1326
13459,Neuilly-Plaisance,Ile-de-France,France,Western Europe,Europe,1327
13468,Liverpool,England,United Kingdom,Northern Europe,Europe,1328
13509,Rosenheim,Bavaria,Germany,Western Europe,Europe,1329
13516,Clichy,Ile-de-France,France,Western Europe,Europe,1330
13525,Bourg-en-Bresse,Auvergne-Rhône-Alpes,France,Western Europe,Europe,1331
13528,Ponteareas,Galicia,Spain,Southern Europe,Europe,1332
13537,Getafe,Madrid,Spain,Southern Europe,Europe,1333
13559,Lugo,Galicia,Spain,Southern Europe,Europe,1334
13576,Agde,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,1335
13591,Wallasey,England,United Kingdom,Northern Europe,Europe,1336
13606,Neunkirchen,Saarland,Germany,Western Europe,Europe,1337
13612,Mannheim,Baden-Württemberg,Germany,Western Europe,Europe,1338
13618,Benevento,Campania,Italy,Southern Europe,Europe,1339
13629,Vichy,Auvergne,France,Western Europe,Europe,1340
13632,Ragusa,Sicily,Italy,Southern Europe,Europe,1341
13645,Chelles,Ile-de-France,France,Western Europe,Europe,1342
13656,Langenfeld,North Rhine-Westphalia,Germany,Western Europe,Europe,1343
13661,Nuneaton,England,United Kingdom,Northern Europe,Europe,1344
13663,Rennes,Brittany,France,Western Europe,Europe,1345
13673,Asti,Piedmont,Italy,Southern Europe,Europe,1346
13674,Greifswald,Mecklenburg-Vorpommern,Germany,Western Europe,Europe,1347
13680,Lunel,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,1348
13688,Halmstad,Halland,Sweden,Northern Europe,Europe,1349
13696,Rueil-Malmaison,Ile-de-France,France,Western Europe,Europe,1350
13697,Lormont,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,1351
13709,Riom,Auvergne,France,Western Europe,Europe,1352
13710,Kettering,England,United Kingdom,Northern Europe,Europe,1353
13712,Regensburg,Bavaria,Germany,Western Europe,Europe,1354
13729,San Severo,Apulia,Italy,Southern Europe,Europe,1355
13736,Bracknell,England,United Kingdom,Northern Europe,Europe,1356
13756,Zeist,Utrecht,Netherlands,Western Europe,Europe,1357
13767,Vence,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,1358
13779,Vernon,Normandy,France,Western Europe,Europe,1359
13780,Euskirchen,North Rhine-Westphalia,Germany,Western Europe,Europe,1360
13787,Stolberg,North Rhine-Westphalia,Germany,Western Europe,Europe,1361
13792,Delmenhorst,Lower Saxony,Germany,Western Europe,Europe,1362
13795,Biarritz,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,1363
13826,Neuwied,Rhineland-Palatinate,Germany,Western Europe,Europe,1364
13832,Portici,Campania,Italy,Southern Europe,Europe,1365
13854,Cartagena,Murcia,Spain,Southern Europe,Europe,1366
13858,Eggenstein-Leopoldshafen,Baden-Württemberg,Germany,Western Europe,Europe,1367
13861,Le Blanc-Mesnil,Ile-de-France,France,Western Europe,Europe,1368
13867,Arras,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe,1369
13880,Dunstable,England,United Kingdom,Northern Europe,Europe,1370
13890,Bath,England,United Kingdom,Northern Europe,Europe,1371
13896,Vitrolles,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,1372
13900,Kotka,Kymenlaakso,Finland,Northern Europe,Europe,1373
13911,Stockport,England,United Kingdom,Northern Europe,Europe,1374
13934,Ancona,Marche,Italy,Southern Europe,Europe,1375
13941,Mechelen,Antwerp,Belgium,Western Europe,Europe,1376
13954,Minden,North Rhine-Westphalia,Germany,Western Europe,Europe,1377
13971,Ratingen,North Rhine-Westphalia,Germany,Western Europe,Europe,1378
13999,Le Pontet,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,1379
14010,Gravesend,England,United Kingdom,Northern Europe,Europe,1380
14011,Alessandria,Piedmont,Italy,Southern Europe,Europe,1381
14016,Cremona,Lombardy,Italy,Southern Europe,Europe,1382
14021,Harrow,England,United Kingdom,Northern Europe,Europe,1383
14057,Getxo,Basque Country,Spain,Southern Europe,Europe,1384
14074,Oullins,Auvergne-Rhône-Alpes,France,Western Europe,Europe,1385
14077,Noisy-le-Grand,Ile-de-France,France,Western Europe,Europe,1386
14081,Rovigo,Veneto,Italy,Southern Europe,Europe,1387
14086,Arezzo,Tuscany,Italy,Southern Europe,Europe,1388
14088,Barakaldo,Basque Country,Spain,Southern Europe,Europe,1389
14096,Mauguio,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,1390
14119,Southampton,England,United Kingdom,Northern Europe,Europe,1391
14120,Chieti,Abruzzi,Italy,Southern Europe,Europe,1392
14125,Goussainville,Ile-de-France,France,Western Europe,Europe,1393
14147,Genk,Limburg,Belgium,Western Europe,Europe,1394
14155,Pamiers,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,1395
14158,East Kilbride,Scotland,United Kingdom,Northern Europe,Europe,1396
14162,Torremolinos,Andalusía,Spain,Southern Europe,Europe,1397
14163,Carrara,Tuscany,Italy,Southern Europe,Europe,1398
14169,Gladbeck,North Rhine-Westphalia,Germany,Western Europe,Europe,1399
14180,Spijkenisse,South Holland,Netherlands,Western Europe,Europe,1400
14213,Bergheim,North Rhine-Westphalia,Germany,Western Europe,Europe,1401
14216,Saint-Gratien,Ile-de-France,France,Western Europe,Europe,1402
14232,Hilversum,North Holland,Netherlands,Western Europe,Europe,1403
14236,Potenza,Basilicata,Italy,Southern Europe,Europe,1404
14239,Colombes,Ile-de-France,France,Western Europe,Europe,1405
14248,Aylesbury,England,United Kingdom,Northern Europe,Europe,1406
14251,Haarlem,North Holland,Netherlands,Western Europe,Europe,1407
14259,Chelmsford,England,United Kingdom,Northern Europe,Europe,1408
14263,Bitonto,Apulia,Italy,Southern Europe,Europe,1409
14271,Grigny,Ile-de-France,France,Western Europe,Europe,1410
14272,Klagenfurt,Carinthia,Austria,Western Europe,Europe,1411
14279,Cártama,Andalusía,Spain,Southern Europe,Europe,1412
14287,Dreux,Centre-Val de Loire,France,Western Europe,Europe,1413
14313,Lora del Río,Andalusía,Spain,Southern Europe,Europe,1414
14323,Pomezia,Lazio,Italy,Southern Europe,Europe,1415
14344,Capua,Campania,Italy,Southern Europe,Europe,1416
14361,La Teste-de-Buch,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,1417
14369,Vila Nova de Gaia,Porto,Portugal,Southern Europe,Europe,1418
14383,Vanves,Ile-de-France,France,Western Europe,Europe,1419
14385,Gillingham,England,United Kingdom,Northern Europe,Europe,1420
14411,Fulda,Hesse,Germany,Western Europe,Europe,1421
14425,Brighton,England,United Kingdom,Northern Europe,Europe,1422
14445,Limay,Ile-de-France,France,Western Europe,Europe,1423
14450,Draguignan,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,1424
14451,Givors,Auvergne-Rhône-Alpes,France,Western Europe,Europe,1425
14453,Halifax,England,United Kingdom,Northern Europe,Europe,1426
14454,Oviedo,Asturias,Spain,Southern Europe,Europe,1427
14455,Runcorn,England,United Kingdom,Northern Europe,Europe,1428
14456,Oldham,England,United Kingdom,Northern Europe,Europe,1429
14466,Chatham,England,United Kingdom,Northern Europe,Europe,1430
14477,Concarneau,Brittany,France,Western Europe,Europe,1431
14491,Lecce,Apulia,Italy,Southern Europe,Europe,1432
14511,Veenendaal,Utrecht,Netherlands,Western Europe,Europe,1433
14519,Norderstedt,Schleswig-Holstein,Germany,Western Europe,Europe,1434
14527,Lucca,Tuscany,Italy,Southern Europe,Europe,1435
14534,Fleury-les-Aubrais,Centre-Val de Loire,France,Western Europe,Europe,1436
14546,Warrington,England,United Kingdom,Northern Europe,Europe,1437
14561,Cuxhaven,Lower Saxony,Germany,Western Europe,Europe,1438
14563,Fresnes,Ile-de-France,France,Western Europe,Europe,1439
14564,Bremerhaven,Bremen,Germany,Western Europe,Europe,1440
14579,Marl,North Rhine-Westphalia,Germany,Western Europe,Europe,1441
14592,Hinckley,England,United Kingdom,Northern Europe,Europe,1442
14620,Maisons-Alfort,Ile-de-France,France,Western Europe,Europe,1443
14629,Hayange,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,1444
14638,Trieste,Friuli-Venezia Giulia,Italy,Southern Europe,Europe,1445
14647,Lisieux,Normandy,France,Western Europe,Europe,1446
14657,Montecatini Terme,Tuscany,Italy,Southern Europe,Europe,1447
14661,Rheine,North Rhine-Westphalia,Germany,Western Europe,Europe,1448
14680,Pontevedra,Galicia,Spain,Southern Europe,Europe,1449
14682,Verdun,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,1450
14686,Les Ulis,Ile-de-France,France,Western Europe,Europe,1451
14709,Dormagen,North Rhine-Westphalia,Germany,Western Europe,Europe,1452
14713,Gonesse,Ile-de-France,France,Western Europe,Europe,1453
14733,Auxerre,Bourgogne-Franche-Comté,France,Western Europe,Europe,1454
14739,Teramo,Abruzzi,Italy,Southern Europe,Europe,1455
14740,Abbeville,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe,1456
14769,Villiers-sur-Marne,Ile-de-France,France,Western Europe,Europe,1457
14792,Annemasse,Auvergne-Rhône-Alpes,France,Western Europe,Europe,1458
14798,Gardanne,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,1459
14828,Saint-Jean-de-la-Ruelle,Centre-Val de Loire,France,Western Europe,Europe,1460
14838,Landerneau,Brittany,France,Western Europe,Europe,1461
14842,Millau,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,1462
14910,Solna,Stockholm,Sweden,Northern Europe,Europe,1463
14914,Massa,Tuscany,Italy,Southern Europe,Europe,1464
14924,Outreau,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe,1465
14940,Villeneuve-Saint-Georges,Ile-de-France,France,Western Europe,Europe,1466
14946,Sale,England,United Kingdom,Northern Europe,Europe,1467
15011,Huyton,England,United Kingdom,Northern Europe,Europe,1468
15018,Haninge,Stockholm,Sweden,Northern Europe,Europe,1469
15021,Coimbra,Coimbra,Portugal,Southern Europe,Europe,1470
15026,Lucerne,Lucerne,Switzerland,Western Europe,Europe,1471
15055,Tallaght,South Dublin,Ireland,Northern Europe,Europe,1472
15059,Chesterfield,England,United Kingdom,Northern Europe,Europe,1473
15063,Ludwigsburg,Baden-Württemberg,Germany,Western Europe,Europe,1474
15071,Fano,Marche,Italy,Southern Europe,Europe,1475
15077,Bayonne,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,1476
15079,Purmerend,North Holland,Netherlands,Western Europe,Europe,1477
15082,Wels,Upper Austria,Austria,Western Europe,Europe,1478
15094,Remscheid,North Rhine-Westphalia,Germany,Western Europe,Europe,1479
15108,Saint-Michel-sur-Orge,Ile-de-France,France,Western Europe,Europe,1480
15113,Sallanches,Auvergne-Rhône-Alpes,France,Western Europe,Europe,1481
15125,Maastricht,Limburg,Netherlands,Western Europe,Europe,1482
15129,Beauvais,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe,1483
15140,Amersfoort,Utrecht,Netherlands,Western Europe,Europe,1484
15148,Deventer,Overijssel,Netherlands,Western Europe,Europe,1485
15161,Le Petit-Quevilly,Normandy,France,Western Europe,Europe,1486
15170,Imola,Emilia-Romagna,Italy,Southern Europe,Europe,1487
15172,Cavaillon,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,1488
15173,Hereford,England,United Kingdom,Northern Europe,Europe,1489
15187,Majadahonda,Madrid,Spain,Southern Europe,Europe,1490
15198,Crewe,England,United Kingdom,Northern Europe,Europe,1491
15199,Vannes,Brittany,France,Western Europe,Europe,1492
15213,Aalen,Baden-Württemberg,Germany,Western Europe,Europe,1493
15214,Montigny-le-Bretonneux,Ile-de-France,France,Western Europe,Europe,1494
15266,Guildford,England,United Kingdom,Northern Europe,Europe,1495
15282,Aalst,East Flanders,Belgium,Western Europe,Europe,1496
15330,Cestas,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,1497
15343,Marina di Carrara,Tuscany,Italy,Southern Europe,Europe,1498
15352,Gummersbach,North Rhine-Westphalia,Germany,Western Europe,Europe,1499
15361,Tournai,Hainaut,Belgium,Western Europe,Europe,1500
15396,Bamberg,Bavaria,Germany,Western Europe,Europe,1501
15410,Manfredonia,Apulia,Italy,Southern Europe,Europe,1502
15414,Quartu Sant'Elena,Sardinia,Italy,Southern Europe,Europe,1503
15422,Erftstadt,North Rhine-Westphalia,Germany,Western Europe,Europe,1504
15430,Reading,England,United Kingdom,Northern Europe,Europe,1505
15442,Wolverhampton,England,United Kingdom,Northern Europe,Europe,1506
15447,Berne,Bern,Switzerland,Western Europe,Europe,1507
15451,Stralsund,Mecklenburg-Vorpommern,Germany,Western Europe,Europe,1508
15458,Huelva,Andalusía,Spain,Southern Europe,Europe,1509
15468,Miramas,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,1510
15496,Carvin,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe,1511
15506,Avellino,Campania,Italy,Southern Europe,Europe,1512
15507,Lausanne,Vaud,Switzerland,Western Europe,Europe,1513
15542,Braga,Braga,Portugal,Southern Europe,Europe,1514
15569,Granollers,Catalonia,Spain,Southern Europe,Europe,1515
15580,Agrigento,Sicily,Italy,Southern Europe,Europe,1516
15581,Choisy-le-Roi,Ile-de-France,France,Western Europe,Europe,1517
15583,Taunton,England,United Kingdom,Northern Europe,Europe,1518
15586,Sannois,Ile-de-France,France,Western Europe,Europe,1519
15602,Douai,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe,1520
15613,Tournefeuille,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,1521
15622,Halesowen,England,United Kingdom,Northern Europe,Europe,1522
15636,Montrouge,Ile-de-France,France,Western Europe,Europe,1523
15646,Hemel Hempstead,England,United Kingdom,Northern Europe,Europe,1524
15661,Faenza,Emilia-Romagna,Italy,Southern Europe,Europe,1525
15695,Cumbernauld,Scotland,United Kingdom,Northern Europe,Europe,1526
15697,Gien,Centre-Val de Loire,France,Western Europe,Europe,1527
15704,Wolfsburg,Lower Saxony,Germany,Western Europe,Europe,1528
15780,Rillieux-la-Pape,Auvergne-Rhône-Alpes,France,Western Europe,Europe,1529
15798,Luxembourg,Luxembourg,Luxembourg,Western Europe,Europe,1530
15802,Rambouillet,Ile-de-France,France,Western Europe,Europe,1531
15806,Saint-Louis,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,1532
15820,Civitavecchia,Lazio,Italy,Southern Europe,Europe,1533
15821,Gela,Sicily,Italy,Southern Europe,Europe,1534
15890,Cercola,Campania,Italy,Southern Europe,Europe,1535
15916,Randers,Central Jutland,Denmark,Northern Europe,Europe,1536
15919,Willich,North Rhine-Westphalia,Germany,Western Europe,Europe,1537
15932,La Baule-Escoublac,Pays de la Loire,France,Western Europe,Europe,1538
15966,Offenburg,Baden-Württemberg,Germany,Western Europe,Europe,1539
15997,Guimarães,Braga,Portugal,Southern Europe,Europe,1540
16012,Doncaster,England,United Kingdom,Northern Europe,Europe,1541
16076,Vertou,Pays de la Loire,France,Western Europe,Europe,1542
16086,Pisa,Tuscany,Italy,Southern Europe,Europe,1543
16107,Plaisir,Ile-de-France,France,Western Europe,Europe,1544
16131,Fontenay-sous-Bois,Ile-de-France,France,Western Europe,Europe,1545
16140,Segovia,Castile and León,Spain,Southern Europe,Europe,1546
16143,Fontainebleau,Ile-de-France,France,Western Europe,Europe,1547
16174,Athens,Attica,Greece,Southern Europe,Europe,1548
16185,Dronfield,England,United Kingdom,Northern Europe,Europe,1549
16198,Koblenz,Rhineland-Palatinate,Germany,Western Europe,Europe,1550
16252,Valdemoro,Madrid,Spain,Southern Europe,Europe,1551
16257,Gronau,North Rhine-Westphalia,Germany,Western Europe,Europe,1552
16261,Clacton-on-Sea,England,United Kingdom,Northern Europe,Europe,1553
16309,Venlo,Limburg,Netherlands,Western Europe,Europe,1554
16312,Langen,Lower Saxony,Germany,Western Europe,Europe,1555
16360,Villeneuve-le-Roi,Ile-de-France,France,Western Europe,Europe,1556
16364,Ivry-sur-Seine,Ile-de-France,France,Western Europe,Europe,1557
16384,Southport,England,United Kingdom,Northern Europe,Europe,1558
16390,Viterbo,Lazio,Italy,Southern Europe,Europe,1559
16411,Athis-Mons,Ile-de-France,France,Western Europe,Europe,1560
16416,Cheshunt,England,United Kingdom,Northern Europe,Europe,1561
16417,Loures,Lisboa,Portugal,Southern Europe,Europe,1562
